,Brake,Steer,Throttle,distance,latitude,locX,locY,locZ,longitude
14,0.0,0.6084091067314148,0.75,98.45655131410601,-0.0007783463443331584,-48.565467834472656,85.6451187133789,-0.0383569709956646,-0.00043624576483889435
15,0.0,0.6084091067314148,0.75,98.45655355365498,-0.0007783463443331584,-48.565467834472656,85.6451187133789,-0.04372932389378548,-0.00043624576483889435
16,0.0,0.6084091067314148,0.75,98.45656529563443,-0.0007783457960357509,-48.56547927856445,85.64512634277344,-0.04249690845608711,-0.00043624514801473993
17,0.0,0.6084032654762268,0.75,98.45751388461,-0.0007783529237883613,-48.56577682495117,85.64604949951172,-0.039583511650562286,-0.0004362482664035207
18,0.0,0.6068655252456665,0.75,98.4590278154791,-0.000778365191720809,-48.566184997558594,85.6475601196289,-0.035759009420871735,-0.00043625268697662753
19,0.0,0.606485903263092,0.75,98.46282683184918,-0.0007783965812109273,-48.567230224609375,85.65133666992188,-0.030703162774443626,-0.0004362652290677678
20,0.0,0.6035783886909485,0.75,98.46698734650484,-0.000778431123393375,-48.56852340698242,85.65538787841797,-0.02566242218017578,-0.00043628352818434954
21,0.0,0.5996395349502563,0.75,98.47303307959767,-0.0007784821827101496,-48.570247650146484,85.66136169433594,-0.019994277507066727,-0.0004363099830869733
22,0.0,0.5945274829864502,0.75,98.4796255723596,-0.0007785384507883464,-48.57215118408203,85.66786193847656,-0.014598388224840164,-0.00043633770590591447
23,0.0,0.5926464200019836,0.75,98.48653237357473,-0.0007785977344383355,-48.57426071166992,85.67460632324219,-0.009308242239058018,-0.0004363700891740226
24,0.0,0.5882406234741211,0.75,98.4957999958997,-0.0007786764137875934,-48.577186584472656,85.68360137939453,-0.0038764190394431353,-0.0004364125129686446
25,0.0,0.5819903016090393,0.75,98.50826513908916,-0.0007787835355941297,-48.581077575683594,85.69572448730469,0.0026257324498146772,-0.00043647056297517917
26,0.0,0.5743396878242493,0.75,98.51912189432772,-0.0007788772928591925,-48.58441162109375,85.70631408691406,0.007203941233456135,-0.0004365215537719462
27,0.0,0.570507287979126,0.75,98.53059395514954,-0.0007789759847156574,-48.588050842285156,85.71743774414062,0.011273040436208248,-0.00043657552588545966
28,0.0,0.5653533935546875,0.75,98.54337018234658,-0.0007790864647603257,-48.59211349487305,85.72982025146484,0.015252799727022648,-0.00043663710549687797
29,0.0,0.5584524869918823,0.75,98.55652353991537,-0.0007792002345610172,-48.59626770019531,85.74258422851562,0.018646735697984695,-0.0004366991991284249
30,0.0,0.5533183217048645,0.75,98.57115059410023,-0.0007793270261799989,-48.60087966918945,85.75678253173828,0.021786002442240715,-0.00043676903732991096
31,0.0,0.5453921556472778,0.75,98.58549824214546,-0.0007794510763972085,-48.60542297363281,85.77069854736328,0.02432907000184059,-0.0004368371278629594
32,0.0,0.5397173166275024,0.75,98.60173566208462,-0.0007795920549682478,-48.6104736328125,85.7864990234375,0.026722107082605362,-0.0004369142308822644
33,0.0,0.531191885471344,0.75,98.61915936777794,-0.0007797431083531592,-48.616004943847656,85.80339050292969,0.02891208603978157,-0.00043699791335921677
34,0.0,0.522738516330719,0.75,98.63481483243335,-0.0007798786040638106,-48.62100601196289,85.81855010986328,0.03047054260969162,-0.0004370721721338096
35,0.0,0.5182315707206726,0.75,98.65241760408213,-0.0007800308225682784,-48.626590728759766,85.83561706542969,0.0318782813847065,-0.00043715468949847024
36,0.0,0.5099329948425293,0.75,98.66993524524806,-0.0007801823556832232,-48.632137298583984,85.85260772705078,0.0330081544816494,-0.0004372361445548649
37,0.0,0.5032784938812256,0.75,98.68918980548506,-0.0007803486926007963,-48.63824462890625,85.87127685546875,0.033986661583185196,-0.0004373250357691214
38,0.0,0.49480298161506653,0.75,98.70948708019526,-0.0007805238706737327,-48.64470291137695,85.89094543457031,0.03479446470737457,-0.00043741923852470783
39,0.0,0.48584336042404175,0.75,98.73128921172822,-0.0007807116593454566,-48.651668548583984,85.91205596923828,0.035439908504486084,-0.0004375186500175984
40,0.0,0.4773087799549103,0.75,98.75235024267725,-0.0007808933483346436,-48.658329010009766,85.93248748779297,0.03592445328831673,-0.0004376149088536996
41,0.0,0.4697536528110504,0.75,98.77515131427361,-0.00078108997814752,-48.6655158996582,85.95462036132812,0.03630313649773598,-0.0004377186038476627
42,0.0,0.4600038528442383,0.75,98.79878700856476,-0.0007812937357414285,-48.67295455932617,85.97756958007812,0.03657775744795799,-0.00043782514308633795
43,0.0,0.45103883743286133,0.75,98.82421397030133,-0.0007815126397758831,-48.68094253540039,86.00226593017578,0.03681831434369087,-0.00043793850165872055
44,0.0,0.44100451469421387,0.75,98.85086198505132,-0.0007817419613047605,-48.6893196105957,86.02814483642578,0.036973610520362854,-0.0004380561437321757
45,0.0,0.4313339591026306,0.75,98.87572581543651,-0.0007819557936699084,-48.697147369384766,86.05228424072266,0.037021178752183914,-0.00043816518453547725
46,0.0,0.42453303933143616,0.75,98.9006079355865,-0.0007821697631129609,-48.70497131347656,86.07644653320312,0.037035100162029266,-0.0004382735742466158
47,0.0,0.4164879322052002,0.75,98.92716867499095,-0.0007823981936496693,-48.71331787109375,86.10224151611328,0.03701271116733551,-0.0004383884748793845
48,0.0,0.4069308638572693,0.75,98.95329498426095,-0.0007826225805871445,-48.72152328491211,86.12761688232422,0.03697582334280014,-0.00043850046273142396
49,0.0,0.39914974570274353,0.75,98.98019357026749,-0.0007828536840435163,-48.72996139526367,86.15374755859375,0.036921996623277664,-0.00043861491788008117
50,0.0,0.39047971367836,0.75,99.00754336032227,-0.0007830886254964753,-48.73853302001953,86.1803207397461,0.03685779497027397,-0.0004387304353370043
51,0.0,0.3820798993110657,0.75,99.03609068917149,-0.0007833336417633063,-48.74748611450195,86.20805358886719,0.03678218647837639,-0.0004388501677589828
52,0.0,0.3730298578739166,0.75,99.06550798896988,-0.000783585991356972,-48.75669479370117,86.23664093017578,0.03670131415128708,-0.00043897250454961344
53,0.0,0.36418837308883667,0.75,99.09562665425106,-0.0007838445777679226,-48.76611328125,86.26591491699219,0.03661930188536644,-0.00043909669181270737
54,0.0,0.35545656085014343,0.75,99.12937086357937,-0.0007841341424352777,-48.776649475097656,86.29872131347656,0.0365164540708065,-0.00043923475761927617
55,0.0,0.34426626563072205,0.75,99.16158488698285,-0.000784410548192227,-48.78669357299805,86.33004760742188,0.036436423659324646,-0.0004393651473919231
56,0.0,0.33679714798927307,0.75,99.19440566719483,-0.0007846922312211291,-48.79691696166992,86.36196899414062,0.03636150434613228,-0.00043949694215292175
57,0.0,0.32809877395629883,0.75,99.22828504036362,-0.0007849828239443468,-48.80746841430664,86.3949203491211,0.036289215087890625,-0.0004396318895707098
58,0.0,0.3191077411174774,0.75,99.2623572524553,-0.0007852751300561067,-48.81807327270508,86.42806243896484,0.03622569888830185,-0.00043976642577239484
59,0.0,0.3107910454273224,0.75,99.29912229249452,-0.000785590532800029,-48.829505920410156,86.46382904052734,0.0361563116312027,-0.00043991041994444804
60,0.0,0.3007705509662628,0.75,99.33450485051453,-0.0007858940102778433,-48.84050369262695,86.49825286865234,0.036105651408433914,-0.0004400477318548281
61,0.0,0.29344499111175537,0.75,99.37132896819126,-0.0007862100983970777,-48.851932525634766,86.53408813476562,0.03605689853429794,-0.00044018946433831493
62,0.0,0.2845646142959595,0.75,99.40872307634123,-0.0007865309154908573,-48.86353302001953,86.57048034667969,0.036014098674058914,-0.00044033222486205924
63,0.0,0.27625638246536255,0.75,99.44708981036109,-0.0007868602310594497,-48.87543487548828,86.60781860351562,0.03597530350089073,-0.00044047748695042984
64,0.0,0.2677963674068451,0.75,99.4861346268259,-0.0007871952351194977,-48.88753890991211,86.64582061767578,0.03594173491001129,-0.00044062411975914366
65,0.0,0.2595958113670349,0.75,99.52654728034359,-0.0007875422329703952,-48.90005874633789,86.6851577758789,0.03590991720557213,-0.000440774624852827
66,0.0,0.25107094645500183,0.75,99.56880400302526,-0.0007879158913226547,-48.91294860839844,86.72640228271484,0.036552999168634415,-0.00044095415494977764
67,0.0,0.2424403876066208,0.75,99.60870096677968,-0.0007882635745488642,-48.92530822753906,86.7652359008789,0.03690791875123978,-0.0004411094232966536
68,0.0,0.23602893948554993,0.75,99.65247916307186,-0.0007886438123705375,-48.93891143798828,86.80782318115234,0.037217751145362854,-0.00044127531472618937
69,0.0,0.22673435509204865,0.75,99.69476766795424,-0.0007890043118266021,-48.952186584472656,86.84888458251953,0.03709094971418381,-0.00044141927463023394
70,0.0,0.22025153040885925,0.75,99.7371741419604,-0.0007893641259073547,-48.965389251708984,86.89012145996094,0.0367957279086113,-0.0004415593965173176
71,0.0,0.21300086379051208,0.75,99.78529186100697,-0.0007897736971500535,-48.98025894165039,86.93697357177734,0.03649623692035675,-0.00044172134712586663
72,0.0,0.2031886726617813,0.75,99.82907684008836,-0.0007901474240554762,-48.99374771118164,86.97962951660156,0.03629203885793686,-0.0004418699332110695
73,0.0,0.198002427816391,0.75,99.87591389366285,-0.0007905481541428117,-49.00817108154297,87.02526092529297,0.036114003509283066,-0.00044202962213105233
74,0.0,0.18996144831180573,0.75,99.9199707648306,-0.0007909255134421755,-49.02173614501953,87.06818389892578,0.035993270576000214,-0.00044217985308066704
75,0.0,0.1845407783985138,0.75,99.96783410509612,-0.0007913363868681245,-49.03647232055664,87.11481475830078,0.035883788019418716,-0.0004423428659974821
76,0.0,0.1766548454761505,0.75,100.01409972337912,-0.0007917337586889062,-49.05072784423828,87.15988159179688,0.03580966964364052,-0.0004424999505488128
77,0.0,0.17093689739704132,0.75,100.06049802748474,-0.0007921328439266517,-49.06502151489258,87.205078125,0.035755615681409836,-0.000442656829492092
78,0.0,0.1648922711610794,0.75,100.11067361579654,-0.0007925646208377657,-49.08049392700195,87.25394439697266,0.03570518270134926,-0.0004428257707743914
79,0.0,0.15753594040870667,0.75,100.16223407533617,-0.0007930088713123951,-49.09637451171875,87.30416870117188,0.03566741943359375,-0.0004429983444656003
80,0.0,0.15102508664131165,0.75,100.21530065115378,-0.0007934664177469131,-49.11272048950195,87.3558578491211,0.03563937917351723,-0.0004431747904417787
81,0.0,0.14457285404205322,0.75,100.26661243731046,-0.0007939090918824832,-49.128509521484375,87.40584564208984,0.035629235208034515,-0.00044334421147619824
82,0.0,0.13941724598407745,0.75,100.31976685258245,-0.0007943680090676253,-49.144866943359375,87.45762634277344,0.03562251850962639,-0.00044351856710385325
83,0.0,0.13336993753910065,0.75,100.3714544402952,-0.0007948143155829257,-49.1607666015625,87.50798034667969,0.03562656417489052,-0.0004436869943660239
84,0.0,0.12848614156246185,0.75,100.4254652487427,-0.0007952810458675685,-49.17738723754883,87.56059265136719,0.03562942519783974,-0.000443862001085842
85,0.0,0.12270572781562805,0.75,100.4803038814509,-0.0007957551095216786,-49.19425582885742,87.614013671875,0.03563506901264191,-0.0004440385841340547
86,0.0,0.11742245405912399,0.75,100.53445193139652,-0.0007962234161027482,-49.210906982421875,87.66676330566406,0.03564579039812088,-0.00044421184318543523
87,0.0,0.11274757236242294,0.75,100.59445910185617,-0.0007967426449653203,-49.2293586730957,87.7252197265625,0.03564487397670746,-0.00044440275026123437
88,0.0,0.1064700335264206,0.75,100.65025455076629,-0.0007972254812074198,-49.24650192260742,87.77957916259766,0.03565891087055206,-0.0004445790248973699
89,0.0,0.10276808589696884,0.75,100.70659738398035,-0.0007977133205798737,-49.26380920410156,87.83447265625,0.035672951489686966,-0.0004447560534296942
90,0.0,0.09825987368822098,0.75,100.76351985604934,-0.0007982064372384912,-49.28129196166992,87.88993072509766,0.035686224699020386,-0.00044493397293024153
91,0.0,0.09388218820095062,0.75,100.8230667627787,-0.0007987224449124142,-49.29957962036133,87.94794464111328,0.03569469228386879,-0.00044511912298059923
92,0.0,0.08918099850416183,0.75,100.88784064152183,-0.0007992838919648193,-49.319461822509766,88.01105499267578,0.035692062228918076,-0.0004453193166867236
93,0.0,0.08399531245231628,0.75,100.94490894458141,-0.0007997787905367204,-49.33697509765625,88.06665802001953,0.03571033477783203,-0.0004454947688906532
94,0.0,0.08152274787425995,0.75,101.0047640450287,-0.0008002980194135034,-49.35533905029297,88.1249771118164,0.0357220433652401,-0.00044567782859248755
95,0.0,0.07738353312015533,0.75,101.06360725657504,-0.0008008086127233582,-49.37338638305664,88.18231201171875,0.03573581576347351,-0.00044585698174134377
96,0.0,0.07403330504894257,0.75,101.1242277680907,-0.0008013347637358947,-49.39197540283203,88.24137878417969,0.03574584797024727,-0.0004460407610713583
97,0.0,0.07034783065319061,0.75,101.18618474411818,-0.0008018727029366346,-49.410980224609375,88.30174255371094,0.03575321286916733,-0.00044622779586218794
98,0.0,0.06683432310819626,0.75,101.2506446559323,-0.0008024325736499804,-49.43074417114258,88.36454772949219,0.03575599566102028,-0.0004464215471826993
99,0.0,0.06324701756238937,0.75,101.31614651617603,-0.0008030016282134511,-49.45082473754883,88.4283676147461,0.035758282989263535,-0.0004466174916557597
100,0.0,0.0599883571267128,0.75,101.37639250162624,-0.0008035251748452765,-49.46928787231445,88.48706817626953,0.035771749913692474,-0.00044679695321669314
101,0.0,0.0577881895005703,0.75,101.44236260448058,-0.0008040987527664356,-49.489501953125,88.55134582519531,0.03577369451522827,-0.00044699282915373645
102,0.0,0.05424944683909416,0.75,101.50683544041698,-0.000804659377379835,-49.50925064086914,88.61416625976562,0.03577980026602745,-0.0004471834278174584
103,0.0,0.05173546448349953,0.75,101.57672852540439,-0.0008052673603913263,-49.53065872192383,88.68226623535156,0.03577510640025139,-0.0004473893442810156
104,0.0,0.048449836671352386,0.75,101.64096986973583,-0.0008058263401693466,-49.55033493041992,88.74485778808594,0.03578430041670799,-0.0004475779211322313
105,0.0,0.04659874737262726,0.75,101.70596405699222,-0.0008063919678988896,-49.57024002075195,88.80818176269531,0.035791777074337006,-0.0004477680400438332
106,0.0,0.04420210048556328,0.75,101.77433819152411,-0.0008069872032052672,-49.59117126464844,88.87480163574219,0.03579288348555565,-0.0004479674455857602
107,0.0,0.041608262807130814,0.75,101.84482253873577,-0.0008076009432471665,-49.61275100708008,88.94347381591797,0.035791244357824326,-0.00044817243681308575
108,0.0,0.03920594975352287,0.75,101.91648794072087,-0.0008082252378187604,-49.63468551635742,89.01329803466797,0.03578903153538704,-0.00044838006667707197
109,0.0,0.036986082792282104,0.75,101.98837367327339,-0.0008088514514099643,-49.65668487548828,89.08333587646484,0.03578849881887436,-0.00044858776507707534
110,0.0,0.03495815396308899,0.75,102.0607064475051,-0.0008094817771535645,-49.67881774902344,89.15380859375,0.035788994282484055,-0.0004487961488372503
111,0.0,0.03300997614860535,0.75,102.12985164440309,-0.0008100845514462662,-49.69997024536133,89.22117614746094,0.0357963927090168,-0.00044899476621497995
112,0.0,0.03147108852863312,0.75,102.20082289027154,-0.000810703226051146,-49.7216796875,89.29032135009766,0.03580081835389137,-0.00044919814684590224
113,0.0,0.029649971053004265,0.75,102.27392670868731,-0.0008113406110226151,-49.744041442871094,89.36154174804688,0.03580161929130554,-0.0004494072502342574
114,0.0,0.02787438966333866,0.75,102.34714093047695,-0.0008119790925604775,-49.76643371582031,89.43286895751953,0.03580333665013313,-0.00044961614801456107
115,0.0,0.02631375566124916,0.75,102.4214558431997,-0.0008126273062174505,-49.78916549682617,89.50526428222656,0.03580417484045029,-0.0004498276844315254
116,0.0,0.024765850976109505,0.75,102.49307702612833,-0.0008132520805474996,-49.81106948852539,89.57503509521484,0.03581039234995842,-0.00045003120213448205
117,0.0,0.023530561476945877,0.75,102.57263786138901,-0.0008139462818519405,-49.83540725708008,89.65253448486328,0.03580230474472046,-0.0004502568912389899
118,0.0,0.02175799198448658,0.75,102.64729651266896,-0.0008145977167117735,-49.85824203491211,89.72525787353516,0.0358060821890831,-0.0004504682220479028
119,0.0,0.02071816846728325,0.75,102.72787579094744,-0.0008153009647742238,-49.88288116455078,89.80374908447266,0.035799674689769745,-0.0004506958644288997
120,0.0,0.019231269136071205,0.75,102.80494064375569,-0.0008159736457855615,-49.90644454956055,89.87881469726562,0.035802267491817474,-0.00045091319213931406
121,0.0,0.018231648951768875,0.75,102.88256301415619,-0.0008166511928493492,-49.93017578125,89.95442199707031,0.0358048640191555,-0.0004511317192300287
122,0.0,0.017138103023171425,0.75,102.95775885963047,-0.000817307699364278,-49.953163146972656,90.02766418457031,0.03581172972917557,-0.0004513431528429673
123,0.0,0.0162263922393322,0.75,103.03603606588766,-0.0008179911405221674,-49.97709274291992,90.1039047241211,0.03581344708800316,-0.0004515629478499994
124,0.0,0.01516362652182579,0.75,103.11793855844545,-0.0008187063138649364,-50.00213623046875,90.18367004394531,0.03580974414944649,-0.00045179261204350254
125,0.0,0.014107843860983849,0.75,103.19931717231815,-0.0008194169638215953,-50.027015686035156,90.26292419433594,0.03580879047513008,-0.0004520205285685681
126,0.0,0.013251224532723427,0.75,103.29081342926403,-0.0008202159567218814,-50.054988861083984,90.3520278930664,0.035841405391693115,-0.00045227644205664356
127,0.0,0.01207819115370512,0.75,103.37214846017025,-0.0008209264010758943,-50.07984924316406,90.43123626708984,0.035836562514305115,-0.0004525035361495032
128,0.0,0.011583984829485416,0.75,103.45722917406111,-0.000821669605628017,-50.10585021972656,90.51409149169922,0.035826873034238815,-0.0004527408421089197
129,0.0,0.010768115520477295,0.75,103.54653888453923,-0.0008224497511122308,-50.133148193359375,90.60105895996094,0.035812340676784515,-0.0004529897649232448
130,0.0,0.009952832013368607,0.75,103.63391475205052,-0.0008232130367531454,-50.15985107421875,90.68614196777344,0.035805702209472656,-0.0004532329992481456
131,0.0,0.00934093352407217,0.75,103.71997333859443,-0.0008239648768437746,-50.1861572265625,90.76993560791016,0.035803984850645065,-0.00045347236128807694
132,0.0,0.008753238245844841,0.75,103.80711989437079,-0.0008247262434650793,-50.21278762817383,90.85478973388672,0.035802002996206284,-0.00045371446476869464
133,0.0,0.008159914053976536,0.75,103.89713124992325,-0.0008255126942486868,-50.24029541015625,90.94242858886719,0.03579696640372276,-0.0004539644156232771
134,0.0,0.007565689273178577,0.75,103.98171899461956,-0.000826251786662624,-50.266151428222656,91.0247802734375,0.03580284118652344,-0.00045419911721404155
135,0.0,0.00715412525460124,0.75,104.07242093413932,-0.0008270442000934963,-50.29387283325195,91.11308288574219,0.03579917922616005,-0.0004544505758610016
136,0.0,0.006579529494047165,0.75,104.15797441947765,-0.0008277917909822463,-50.32001495361328,91.19637298583984,0.035839423537254333,-0.0004546876076763494
137,0.0,0.006224520970135927,0.75,104.2514700052252,-0.0008286087402922249,-50.34858322143555,91.28739166259766,0.0359066016972065,-0.00045494646821316276
138,0.0,0.005706991069018841,0.75,104.33866903000958,-0.0008293707237214676,-50.37522888183594,91.37227630615234,0.035953979939222336,-0.00045518771499356594
139,0.0,-0.0942930057644844,0.75,104.42534870171981,-0.00083013202180382,-50.40102767944336,91.45703125,0.03598983585834503,-0.00045541974367966113
140,0.0,-0.15497882664203644,0.75,104.51564104297674,-0.0008309333449290079,-50.42662048339844,91.5460205078125,0.036033745855093,-0.0004556455013201861
141,0.0,-0.14872443675994873,0.75,104.60712574348636,-0.0008317550232277426,-50.45124053955078,91.63690185546875,0.036092452704906464,-0.000455854056420404
142,0.0,-0.13866762816905975,0.75,104.69984161442741,-0.0008325943838229932,-50.47532653808594,91.72947692871094,0.03615722432732582,-0.00045604965821337864
143,0.0,-0.12921743094921112,0.75,104.78877220457628,-0.0008334037256645388,-50.49784469604492,91.81858825683594,0.03621765226125717,-0.0004562265496736686
144,0.0,-0.1217091903090477,0.75,104.88043722511648,-0.0008342412358075535,-50.52058792114258,91.91069030761719,0.03627410903573036,-0.0004564004598172121
145,0.0,-0.11313755810260773,0.75,104.97013311603807,-0.0008350626399646899,-50.54250717163086,92.00099182128906,0.036319464445114136,-0.00045656518613445613
146,0.0,-0.10606600344181061,0.75,105.06033145979708,-0.0008358900752938325,-50.56427764892578,92.0919418334961,0.036354102194309235,-0.0004567268625989366
147,0.0,-0.09881966561079025,0.75,105.15381337185846,-0.0008367484889078014,-50.586605072021484,92.18632507324219,0.03637886047363281,-0.0004568920001322836
148,0.0,-0.09135890007019043,0.75,105.25222520828194,-0.000837652684580803,-50.609920501708984,92.28578186035156,0.03639408200979233,-0.00045706447101946673
149,0.0,-0.083564393222332,0.75,105.33950861471206,-0.0008384542818333784,-50.63047409057617,92.37405395507812,0.03639308735728264,-0.0004572173748737507
150,0.0,-0.07954344898462296,0.75,105.42948857364712,-0.0008392806891350801,-50.65153121948242,92.46511840820312,0.03638378158211708,-0.00045737507624923587
151,0.0,-0.07350759953260422,0.75,105.52365204140433,-0.0008401455451405582,-50.67346954345703,92.56046295166016,0.03636974096298218,-0.0004575406592666944
152,0.0,-0.06736725568771362,0.75,105.61546346314903,-0.0008409884696192194,-50.69477462768555,92.6534652709961,0.03634914383292198,-0.00045770302109134645
153,0.0,-0.06272497028112411,0.75,105.7083226850063,-0.0008418407149832774,-50.71625518798828,92.74755859375,0.03632469102740288,-0.00045786836423274493
154,0.0,-0.057909656316041946,0.75,105.80163824962702,-0.0008426967983581335,-50.73776626586914,92.84214782714844,0.03629733994603157,-0.0004580356606506325
155,0.0,-0.05348033085465431,0.75,105.89696275161474,-0.0008435709067384778,-50.75969696044922,92.93878936767578,0.036268044263124466,-0.0004582078916617555
156,0.0,-0.04915172606706619,0.75,105.99372493769803,-0.0008444580369371124,-50.78190231323242,93.03691101074219,0.036238059401512146,-0.0004583840634938653
157,0.0,-0.1491517275571823,0.75,106.09582934641443,-0.0008453958838003928,-50.80491256713867,93.14067077636719,0.036208800971508026,-0.00045856698612366535
158,0.0,-0.15434584021568298,0.75,106.19191008159481,-0.000846283151076932,-50.82564926147461,93.23880004882812,0.036185380071401596,-0.000458729382216326
159,0.0,-0.1470727175474167,0.75,106.29069953857321,-0.0008472016707798957,-50.84589767456055,93.34027099609375,0.03617240861058235,-0.0004588829371627729
160,0.0,-0.1367047280073166,0.75,106.38473212961485,-0.0008480800283763301,-50.86447525024414,93.43722534179688,0.03616951033473015,-0.00045901901542484415
161,0.0,-0.12815220654010773,0.75,106.48465251243174,-0.0008490167786590064,-50.88361740112305,93.54056549072266,0.03617382049560547,-0.00045915499088288955
162,0.0,-0.11779902130365372,0.75,106.57869210110012,-0.0008499005505910873,-50.90126037597656,93.63801574707031,0.03618106618523598,-0.0004592774647455545
163,0.0,-0.1104743555188179,0.75,106.67539647357378,-0.000850810777450306,-50.91905975341797,93.7384033203125,0.03618812561035156,-0.0004593993903200821
164,0.0,-0.10194538533687592,0.75,106.76948563377698,-0.000851697359365744,-50.93614959716797,93.83618927001953,0.036193884909152985,-0.00045951566167319407
165,0.0,-0.09499141573905945,0.75,106.86626352292072,-0.0008526097793577492,-50.953514099121094,93.93687438964844,0.0361967459321022,-0.00045963402337482936
166,0.0,-0.08746693283319473,0.75,106.96471451521926,-0.0008535384423993264,-50.971004486083984,94.03938293457031,0.03619788959622383,-0.00045975375579680787
167,0.0,-0.08027074486017227,0.75,107.06813181129783,-0.0008545142581937171,-50.98922348022461,94.14713287353516,0.03619582951068878,-0.0004598798278003737
168,0.0,-0.0728643536567688,0.75,107.16654919609074,-0.000855442647093696,-51.00644302368164,94.24972534179688,0.036189306527376175,-0.00046000051972659245
169,0.0,-0.06772119551897049,0.75,107.26912994178831,-0.000856410238569083,-51.0242805480957,94.35670471191406,0.036179084330797195,-0.0004601274141623642
170,0.0,-0.06153719499707222,0.75,107.37547063692895,-0.0008574131261269713,-51.04267501831055,94.46764373779297,0.03616775572299957,-0.00046026023696362026
171,0.0,-0.055651817470788956,0.75,107.47924592290312,-0.000858391546302073,-51.060546875,94.57593536376953,0.036153145134449005,-0.00046039148343648165
172,0.0,-0.05120806768536568,0.75,107.58850345869301,-0.0008594214370276632,-51.07927703857422,94.68997955322266,0.03613734990358353,-0.00046053119410746233
173,0.0,-0.1512080729007721,0.75,107.69221399065285,-0.0008604008167054644,-51.09660720825195,94.7984619140625,0.03612121567130089,-0.00046066093278794617
174,0.0,-0.1208871528506279,0.75,107.79663961085066,-0.0008613915048556464,-51.11312484741211,94.9081802368164,0.03610900789499283,-0.0004607820016622593
175,0.0,-0.11235372722148895,0.75,107.90188596973637,-0.0008623937755487532,-51.12903594970703,95.0191421508789,0.03610527142882347,-0.00046089498328654756
176,0.0,-0.10365774482488632,0.75,108.01619615344691,-0.0008634856913829481,-51.14570999145508,95.13996887207031,0.03611026704311371,-0.000461009746847282
177,0.0,-0.09359051287174225,0.75,108.11867235809241,-0.0008644660305776597,-51.16029357910156,95.24846649169922,0.036115873605012894,-0.0004611078561558465
178,0.0,-0.0878814086318016,0.75,108.22144065705031,-0.0008654504133858154,-51.174598693847656,95.35742950439453,0.03612098470330238,-0.000461202949879656
179,0.0,-0.08085225522518158,0.75,108.32566219299521,-0.000866449737060293,-51.18886184692383,95.46804809570312,0.03612705320119858,-0.0004612972211712596
180,0.0,-0.07399719208478928,0.75,108.43054185304781,-0.0008674558457784087,-51.203006744384766,95.57946014404297,0.036131057888269424,-0.0004613909441747259
181,0.0,-0.06773855537176132,0.75,108.53781064709247,-0.0008684853253129177,-51.217308044433594,95.6934814453125,0.036133382469415665,-0.0004614864491146384
182,0.0,-0.061582550406455994,0.75,108.64747157391643,-0.0008695379699759087,-51.23176956176758,95.81011199951172,0.036133307963609695,-0.0004615842157431171
183,0.0,-0.055710066109895706,0.75,108.75447836098633,-0.0008705650507465634,-51.24576187133789,95.92396545410156,0.03612972050905228,-0.00046168023470315823
184,0.0,-0.05102800577878952,0.75,108.86187773302407,-0.0008715959695138054,-51.25969696044922,96.03827667236328,0.03612319752573967,-0.00046177755584752547
